50 documents , 1 concepts , 321 context features (15281) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 15, max_docs_per_slice 2000, start -420, end 350, times 8, dT 100, I 1000


map[]

===============  per type  ===============
8.976753875096585e-06   T=0,K=0:  ἀκοή [3261] (0.233) ; ἀξιόλογος [11036] (0.130) ; ποιέω [84234] (0.094) ; πόλεμος [84434] (0.077) ; συγγραφεύς [97547] (0.060) ; ἄλυπος [4715] (0.052) ; κεφάλαιος [56978] (0.032) ; ἡδύς [46712] (0.031) ; προσακούω [88498] (0.030) ; προσκολλάω [89625] (0.028) ; 
0.1317375792500968   T=4,K=13:  λόγος [63772] (0.100) ; ἠχώ [47687] (0.088) ; Ὀρφικός [nlsj3768] (0.065) ; προσακούω [88498] (0.046) ; λυραοιδός [64167] (0.036) ; μουσικός [68891] (0.035) ; διαλαμβάνω [25106] (0.032) ; ἡμέτερος [47030] (0.031) ; κῶλον [61245] (0.030) ; πρότερος [90504] (0.030) ; 
0.009650990599728456   T=4,K=14:  τραχύτης [104643] (0.164) ; δῆλος [24340] (0.157) ; συχνός [101538] (0.110) ; πόλις [84494] (0.093) ; ἄφωνος [18610] (0.056) ; στηριγμός [96743] (0.047) ; εὖ [43309] (0.046) ; ἐγκαθισμός [30078] (0.040) ; συμμετρία [98414] (0.034) ; φωνή [112833] (0.031) ; 

Time=5  
0.0697342654082628   T=5,K=0:  ἀκοή [3261] (0.248) ; ποιέω [84234] (0.076) ; πόλεμος [84434] (0.055) ; ἐπίτασις [41257] (0.055) ; ἄλυπος [4715] (0.048) ; ἀξιόλογος [11036] (0.043) ; συγγραφεύς [97547] (0.042) ; κεφάλαιος [56978] (0.035) ; προσκολλάω [89625] (0.034) ; παρατίθημι [78926] (0.032) ; 
0.1327365522812478   T=5,K=1:  κράτιστος [59735] (0.059) ; φωνήεις [112834] (0.059) ; κατηχέω [55952] (0.051) ; ποιέω [84234] (0.051) ; βαρύς [19477] (0.044) ; ὀξύς [74378] (0.041) ; Πελοποννήσιοι [80505] (0.039) ; πολύς [85306] (0.034) ; λυμαίνομαι [64137] (0.031) ; ἄνθρωπος [8909] (0.030) ; 
1.3916235967365608e-17   T=5,K=2:  παραγγέλλω [77837] (0.681) ; ἔχω [45996] (0.119) ; ἐπιτυγχάνω [41464] (0.053) ; ἄλλως [4548] (0.038) ; εἰκαῖος [30921] (0.017) ; ἐπίτασις [41257] (0.017) ; ἐκλέγω [32322] (0.012) ; ὑγρός [106263] (0.010) ; ξηρός [71620] (0.010) ; ἔπειτα [38547] (0.010) ; 
0.0523385095646974   T=5,K=3:  οἷος [72627] (0.125) ; μίμησις [67856] (0.118) ; ῥυθμός [92783] (0.084) ; σωματοποιέω [102027] (0.065) ; μίγνυμι [nlsj39496] (0.040) ; ἁρμονία [15281] (0.037) ; περικλείω [81533] (0.037) ; λόγος [63772] (0.035) ; ὀργιάζω [74771] (0.034) ; χρηστός [114706] (0.034) ; 
0.0035677163494473533   T=5,K=4:  ψυχρός [115972] (0.147) ; ἀριθμός [15047] (0.120) ; διακοσμέω [25024] (0.119) ; Διόνυσος [27219] (0.117) ; ἐπιτηδεύω [41345] (0.078) ; εἷς [31236] (0.068) ; ἀρχή [15893] (0.067) ; παραπλήσιος [78607] (0.061) ; ὑγρός [106263] (0.047) ; περίοδος [81774] (0.026) ; 
0.0029318702817275714   T=5,K=5:  λέγω [62204] (0.108) ; φαίνω [110114] (0.106) ; σπεύδω [95898] (0.052) ; ἐγκαθισμός [30078] (0.051) ; ἔχω [45996] (0.044) ; παραγγέλλω [77837] (0.039) ; ἁδρός [1499] (0.037) ; λαμβάνω [61791] (0.036) ; ἀποκύλισμα [12988] (0.035) ; οἷος [72627] (0.030) ; 
0.02819909638041468   T=5,K=6:  ἐνθύμημα [35643] (0.261) ; συμμετρία [98414] (0.228) ; ῥῆμα [92329] (0.111) ; ἐπιμελής [40156] (0.050) ; φθόγγος [110734] (0.050) ; περίνοια [81741] (0.040) ; εὑρίσκω [44964] (0.027) ; ὁπόσος [74621] (0.026) ; θείνω [48038] (0.025) ; ἀποδείκνυμι [12409] (0.021) ; 
0.08059992007373425   T=5,K=7:  αὐλέω [17411] (0.151) ; λυραοιδός [64167] (0.141) ; καλέω [52571] (0.126) ; αὐλός [17453] (0.104) ; αὐτίκα [17595] (0.078) ; προσακούω [88498] (0.067) ; κεῖμαι [56393] (0.043) ; ποιέω [84234] (0.039) ; Φρύγιος [nlsj5576] (0.026) ; Ὀρφικός [nlsj3768] (0.024) ; 
0.010614868158805184   T=5,K=8:  καταβαίνω [53651] (0.083) ; πάθος [76530] (0.076) ; ψαλίς [115301] (0.062) ; ἔνδεσις [35154] (0.052) ; μέσος [66494] (0.050) ; κεῖμαι [56393] (0.049) ; ἑκάτερος [31607] (0.043) ; ἀποτελέω [14023] (0.042) ; κατακλείω [54165] (0.036) ; γνώμη [22502] (0.035) ; 
0.5667757164749038   T=5,K=9:  παράθεσις [78005] (0.086) ; κῶλον [61245] (0.063) ; ἔσω [43060] (0.059) ; ἡδύς [46712] (0.054) ; τίθημι [103922] (0.047) ; ἔκφυλος [33230] (0.040) ; ὑπόθεσις [108411] (0.040) ; κομψός [58853] (0.040) ; εὐεπής [43803] (0.039) ; πολλάκις [84534] (0.037) ; 
0.005127117788059419   T=5,K=10:  γίγνομαι [22209] (0.087) ; κοσμέω [59295] (0.083) ; γλαφυρός [22281] (0.071) ; παραπλήσιος [78607] (0.050) ; ἀναβάλλω [6227] (0.048) ; Διόνυσος [27219] (0.045) ; φιλάρχαιος [110880] (0.045) ; κεῖμαι [56393] (0.044) ; ἐπιδείκνυμι [39125] (0.041) ; χρῶμα [115055] (0.028) ; 
0.0067469800626411515   T=5,K=11:  ἔχω [45996] (0.156) ; πηγή [82881] (0.154) ; ἄνθη [8743] (0.114) ; τραχύτης [104643] (0.103) ; λύω [64316] (0.077) ; ὅθεν [72153] (0.038) ; περικλείω [81533] (0.028) ; εὑρίσκω [44964] (0.024) ; παραφύομαι [nlsj82141] (0.022) ; στηριγμός [96743] (0.019) ; 
0.031012977560605472   T=5,K=12:  περισσός [82190] (0.090) ; πρᾶγμα [86112] (0.058) ; κῶλον [61245] (0.043) ; κοσμέω [59295] (0.038) ; καλέω [52571] (0.037) ; λέξις [62383] (0.037) ; τρέω [104698] (0.036) ; συνίστημι [100693] (0.032) ; πρότερος [90504] (0.028) ; περιλάω [81634] (0.026) ; 
0.007765281703573981   T=5,K=13:  ἠχώ [47687] (0.091) ; λόγος [63772] (0.086) ; ἡμέτερος [47030] (0.042) ; Ὀρφικός [nlsj3768] (0.039) ; προσακούω [88498] (0.038) ; μουσικός [68891] (0.038) ; διαλαμβάνω [25106] (0.035) ; ἐπιμέλεια [40153] (0.034) ; κῶλον [61245] (0.034) ; γῆ [22100] (0.029) ; 
0.0018491279118792172   T=5,K=14:  δῆλος [24340] (0.158) ; συχνός [101538] (0.142) ; τραχύτης [104643] (0.134) ; πόλις [84494] (0.084) ; εὖ [43309] (0.072) ; ἐγκαθισμός [30078] (0.047) ; στηριγμός [96743] (0.046) ; φωνή [112833] (0.042) ; ἄφωνος [18610] (0.039) ; ὑγρός [106263] (0.031) ; 

Time=6  
0.0941654096605765   T=6,K=0:  ἀκοή [3261] (0.184) ; ἄλυπος [4715] (0.068) ; ἐπίτασις [41257] (0.065) ; πόλεμος [84434] (0.062) ; ποιέω [84234] (0.062) ; κεφάλαιος [56978] (0.046) ; ἀξιόλογος [11036] (0.044) ; πρᾶος [86187] (0.037) ; συγγραφεύς [97547] (0.037) ; παρατίθημι [78926] (0.036) ; 
0.04070233475936869   T=6,K=1:  κράτιστος [59735] (0.061) ; κατηχέω [55952] (0.057) ; Ὀρφικός [nlsj3768] (0.050) ; Πελοποννήσιοι [80505] (0.049) ; ποιέω [84234] (0.048) ; φωνήεις [112834] (0.044) ; βαρύς [19477] (0.040) ; ὀξύς [74378] (0.033) ; θέσις [48504] (0.031) ; Διόνυσος [27219] (0.030) ; 
5.401904586053394e-19   T=6,K=2:  παραγγέλλω [77837] (0.678) ; ἔχω [45996] (0.091) ; ἐπιτυγχάνω [41464] (0.069) ; ἄλλως [4548] (0.039) ; ἐπίτασις [41257] (0.019) ; εἰκαῖος [30921] (0.016) ; ἐκλέγω [32322] (0.012) ; ὑγρός [106263] (0.011) ; ἔπειτα [38547] (0.010) ; ξηρός [71620] (0.009) ; 
0.028835226368809353   T=6,K=3:  οἷος [72627] (0.157) ; μίμησις [67856] (0.102) ; σωματοποιέω [102027] (0.071) ; μίγνυμι [nlsj39496] (0.045) ; ῥυθμός [92783] (0.044) ; μόνος [68641] (0.043) ; περικλείω [81533] (0.041) ; ὀργιάζω [74771] (0.040) ; λόγος [63772] (0.040) ; χάρις [113388] (0.037) ; 
0.0010192212976444766   T=6,K=4:  Διόνυσος [27219] (0.178) ; ἀριθμός [15047] (0.161) ; ψυχρός [115972] (0.134) ; διακοσμέω [25024] (0.107) ; ἐπιτηδεύω [41345] (0.094) ; εἷς [31236] (0.051) ; ὑγρός [106263] (0.048) ; παραπλήσιος [78607] (0.041) ; ἀρχή [15893] (0.029) ; ὁράω [74735] (0.027) ; 
0.0028014782663394935   T=6,K=5:  λέγω [62204] (0.079) ; φαίνω [110114] (0.076) ; φωνή [112833] (0.060) ; σπεύδω [95898] (0.057) ; ἔχω [45996] (0.053) ; ἐγκαθισμός [30078] (0.048) ; παραγγέλλω [77837] (0.044) ; Δώριος [29805] (0.038) ; ἁδρός [1499] (0.035) ; οἷος [72627] (0.031) ; 
0.0842704008972119   T=6,K=6:  συμμετρία [98414] (0.252) ; ῥῆμα [92329] (0.158) ; ἐνθύμημα [35643] (0.128) ; περίνοια [81741] (0.052) ; φθόγγος [110734] (0.040) ; εὑρίσκω [44964] (0.040) ; ἐπιμελής [40156] (0.038) ; ἀποδείκνυμι [12409] (0.037) ; θείνω [48038] (0.035) ; ὁπόσος [74621] (0.030) ; 
0.017389112974863542   T=6,K=7:  αὐλός [17453] (0.205) ; λυραοιδός [64167] (0.121) ; αὐτίκα [17595] (0.107) ; προσακούω [88498] (0.083) ; καλέω [52571] (0.079) ; αὐλέω [17411] (0.074) ; κεῖμαι [56393] (0.037) ; Ὀρφικός [nlsj3768] (0.033) ; ποιέω [84234] (0.033) ; Φρύγιος [nlsj5576] (0.030) ; 
0.0004380621356381405   T=6,K=8:  καταβαίνω [53651] (0.110) ; κεῖμαι [56393] (0.069) ; ψαλίς [115301] (0.060) ; ἔνδεσις [35154] (0.057) ; κατακλείω [54165] (0.054) ; πάθος [76530] (0.052) ; ἑκάτερος [31607] (0.041) ; ἀποτελέω [14023] (0.037) ; μέσος [66494] (0.034) ; σωματοποιέω [102027] (0.031) ; 
0.2214786778983359   T=6,K=9:  παράθεσις [78005] (0.090) ; ἔσω [43060] (0.070) ; ἡδύς [46712] (0.062) ; μέτρον [67260] (0.054) ; κῶλον [61245] (0.053) ; ἔκφυλος [33230] (0.047) ; λυραοιδός [64167] (0.040) ; ὑπόθεσις [108411] (0.039) ; εὐεπής [43803] (0.039) ; κομψός [58853] (0.038) ; 
0.007375792723505574   T=6,K=10:  γίγνομαι [22209] (0.109) ; κοσμέω [59295] (0.071) ; Διόνυσος [27219] (0.069) ; ἐπιδείκνυμι [39125] (0.061) ; παραπλήσιος [78607] (0.060) ; γλαφυρός [22281] (0.051) ; κεῖμαι [56393] (0.047) ; φιλάρχαιος [110880] (0.042) ; Φρύγιος [nlsj5576] (0.035) ; ἀναβάλλω [6227] (0.033) ; 
0.2151226350892335   T=6,K=11:  πηγή [82881] (0.165) ; ἄνθη [8743] (0.156) ; ἔχω [45996] (0.110) ; ὅθεν [72153] (0.088) ; τραχύτης [104643] (0.067) ; λύω [64316] (0.059) ; στηριγμός [96743] (0.026) ; ἄριστος [15133] (0.026) ; περικλείω [81533] (0.026) ; διασαλεύω [25787] (0.021) ; 
0.00013283983102726078   T=6,K=12:  περισσός [82190] (0.106) ; κῶλον [61245] (0.071) ; πρᾶγμα [86112] (0.063) ; λέξις [62383] (0.051) ; καλέω [52571] (0.051) ; πρότερος [90504] (0.029) ; περιλάω [81634] (0.026) ; κοσμέω [59295] (0.025) ; ἀποδείκνυμι [12409] (0.025) ; διακρούω [25068] (0.023) ; 
0.28623929718828406   T=6,K=13:  ἠχώ [47687] (0.079) ; μουσικός [68891] (0.065) ; λόγος [63772] (0.062) ; ἡμέτερος [47030] (0.056) ; προσακούω [88498] (0.051) ; διαλαμβάνω [25106] (0.033) ; μνημεῖον [68172] (0.031) ; γῆ [22100] (0.030) ; κῶλον [61245] (0.029) ; ἐπιμέλεια [40153] (0.029) ; 
2.951090916157568e-05   T=6,K=14:  δῆλος [24340] (0.181) ; συχνός [101538] (0.161) ; τραχύτης [104643] (0.126) ; πόλις [84494] (0.070) ; φωνή [112833] (0.055) ; εὖ [43309] (0.050) ; ἐγκαθισμός [30078] (0.049) ; ἄφωνος [18610] (0.049) ; ὑγρός [106263] (0.031) ; πόλεμος [84434] (0.026) ; 

Time=7  
0.1629951280226244   T=7,K=0:  ἀκοή [3261] (0.169) ; ἄλυπος [4715] (0.107) ; ἐπίτασις [41257] (0.077) ; πόλεμος [84434] (0.068) ; πρᾶος [86187] (0.062) ; κεφάλαιος [56978] (0.054) ; ποιέω [84234] (0.044) ; προσακούω [88498] (0.034) ; παρατίθημι [78926] (0.032) ; ἀξιόλογος [11036] (0.031) ; 
0.04475734000010924   T=7,K=1:  κράτιστος [59735] (0.083) ; ποιέω [84234] (0.063) ; Πελοποννήσιοι [80505] (0.061) ; κατηχέω [55952] (0.041) ; ἄνθρωπος [8909] (0.036) ; διάφορος [26233] (0.034) ; Διόνυσος [27219] (0.034) ; πολύς [85306] (0.034) ; Ὀρφικός [nlsj3768] (0.034) ; θέσις [48504] (0.033) ; 
7.896196742900874e-20   T=7,K=2:  παραγγέλλω [77837] (0.779) ; ἔχω [45996] (0.055) ; ἐπιτυγχάνω [41464] (0.045) ; ἄλλως [4548] (0.021) ; ἐπίτασις [41257] (0.015) ; ἐκλέγω [32322] (0.011) ; ὑγρός [106263] (0.011) ; εἰκαῖος [30921] (0.011) ; ἔπειτα [38547] (0.009) ; ξηρός [71620] (0.006) ; 
0.0056581769941781235   T=7,K=3:  οἷος [72627] (0.140) ; μίγνυμι [nlsj39496] (0.079) ; μίμησις [67856] (0.074) ; ἁρμονία [15281] (0.055) ; ὀργιάζω [74771] (0.053) ; λόγος [63772] (0.050) ; σωματοποιέω [102027] (0.048) ; χάρις [113388] (0.040) ; χρηστός [114706] (0.038) ; περικλείω [81533] (0.036) ; 
2.578279760269119e-06   T=7,K=4:  Διόνυσος [27219] (0.190) ; ψυχρός [115972] (0.164) ; ἀριθμός [15047] (0.152) ; διακοσμέω [25024] (0.108) ; ἐπιτηδεύω [41345] (0.077) ; εἷς [31236] (0.052) ; περίοδος [81774] (0.040) ; ὑγρός [106263] (0.040) ; ὁράω [74735] (0.032) ; παραπλήσιος [78607] (0.020) ; 
0.00031656326961128264   T=7,K=5:  λέγω [62204] (0.094) ; φαίνω [110114] (0.071) ; ἐγκαθισμός [30078] (0.059) ; φωνή [112833] (0.054) ; ἔχω [45996] (0.047) ; Δώριος [29805] (0.045) ; σπεύδω [95898] (0.040) ; ἁδρός [1499] (0.040) ; ναῦς [69863] (0.039) ; λαμβάνω [61791] (0.036) ; 
0.5532273303748264   T=7,K=6:  ῥῆμα [92329] (0.269) ; συμμετρία [98414] (0.179) ; ἐνθύμημα [35643] (0.103) ; εὑρίσκω [44964] (0.048) ; περίνοια [81741] (0.044) ; ἀποδείκνυμι [12409] (0.035) ; ἐπιμελής [40156] (0.035) ; φθόγγος [110734] (0.035) ; διακρούω [25068] (0.026) ; ὁπόσος [74621] (0.024) ; 
0.04245705940931765   T=7,K=7:  αὐλός [17453] (0.218) ; λυραοιδός [64167] (0.141) ; αὐτίκα [17595] (0.119) ; καλέω [52571] (0.076) ; αὐλέω [17411] (0.057) ; ποιέω [84234] (0.044) ; Ὀρφικός [nlsj3768] (0.043) ; κεῖμαι [56393] (0.035) ; προσακούω [88498] (0.034) ; Φρύγιος [nlsj5576] (0.030) ; 
0.0005099887015569514   T=7,K=8:  κεῖμαι [56393] (0.079) ; ἔνδεσις [35154] (0.078) ; καταβαίνω [53651] (0.069) ; ψαλίς [115301] (0.064) ; ἑκάτερος [31607] (0.056) ; πάθος [76530] (0.054) ; σωματοποιέω [102027] (0.038) ; μέρος [66342] (0.037) ; ἀποτελέω [14023] (0.035) ; μέσος [66494] (0.035) ; 
0.01797043314757188   T=7,K=9:  παράθεσις [78005] (0.070) ; ἡδύς [46712] (0.064) ; μέτρον [67260] (0.063) ; ἔσω [43060] (0.054) ; κομψός [58853] (0.054) ; τίθημι [103922] (0.053) ; ἔκφυλος [33230] (0.050) ; κῶλον [61245] (0.045) ; εὐεπής [43803] (0.042) ; ὑπόθεσις [108411] (0.037) ; 
0.00010821606321644668   T=7,K=10:  γίγνομαι [22209] (0.126) ; κοσμέω [59295] (0.080) ; παραπλήσιος [78607] (0.079) ; Διόνυσος [27219] (0.072) ; ἐπιδείκνυμι [39125] (0.058) ; κεῖμαι [56393] (0.049) ; Φρύγιος [nlsj5576] (0.039) ; χράομαι [114548] (0.036) ; κράτιστος [59735] (0.026) ; χρόνος [114753] (0.026) ; 
0.04544925813114672   T=7,K=11:  πηγή [82881] (0.184) ; ἄνθη [8743] (0.160) ; λύω [64316] (0.130) ; ἔχω [45996] (0.094) ; ὅθεν [72153] (0.052) ; τραχύτης [104643] (0.039) ; ἄριστος [15133] (0.026) ; φέρω [110598] (0.026) ; περικλείω [81533] (0.025) ; στηριγμός [96743] (0.022) ; 
3.7010028754695436e-06   T=7,K=12:  κῶλον [61245] (0.102) ; πρᾶγμα [86112] (0.084) ; περισσός [82190] (0.083) ; καλέω [52571] (0.049) ; λέξις [62383] (0.047) ; διακρούω [25068] (0.038) ; κοσμέω [59295] (0.037) ; ἀποδείκνυμι [12409] (0.031) ; πρότερος [90504] (0.030) ; περίνοια [81741] (0.025) ; 
0.12639170849379625   T=7,K=13:  λόγος [63772] (0.083) ; ἠχώ [47687] (0.069) ; μουσικός [68891] (0.067) ; γῆ [22100] (0.039) ; ἡμέτερος [47030] (0.036) ; Ὀρφικός [nlsj3768] (0.031) ; διαλαμβάνω [25106] (0.029) ; ἐπιμέλεια [40153] (0.028) ; προσακούω [88498] (0.026) ; λυραοιδός [64167] (0.026) ; 
0.00015251810940904067   T=7,K=14:  δῆλος [24340] (0.249) ; συχνός [101538] (0.163) ; τραχύτης [104643] (0.101) ; φωνή [112833] (0.080) ; εὖ [43309] (0.066) ; πόλις [84494] (0.055) ; ἄφωνος [18610] (0.041) ; ἐγκαθισμός [30078] (0.037) ; ξηρός [71620] (0.024) ; πόλεμος [84434] (0.023) ; 



-----------------------
 kappa_c 0.120279 , kappa_f 10.000000
