1170 documents , 1 concepts , 3436 context features (113388) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 15, max_docs_per_slice 2000, start -800, end 400, times 13, dT 100, I 1000


map[]

===============  per type  ===============
0.0646071891124629   T=0,K=0:  πατήρ [80011] (0.028) ; ἐνέχυρον [35485] (0.024) ; λαμβάνω [61791] (0.022) ; θάνατος [47876] (0.018) ; πλείων [83669] (0.017) ; μαρτύριον [65089] (0.015) ; Ἑλλάς [33791] (0.015) ; πάρειμι [79223] (0.014) ; δέησις [23628] (0.013) ; δίδωμι [26447] (0.012) ; 
0.00013800490569473167   T=0,K=5:  πολύς [85306] (0.036) ; υἱός [106566] (0.029) ; πραγματεία [86114] (0.024) ; ψευδής [115471] (0.024) ; θεός [48291] (0.017) ; ἐπιχώριος [41705] (0.017) ; χρόνος [114753] (0.016) ; χριστός [114725] (0.015) ; συντυχία [101099] (0.015) ; μᾶλλον [64866] (0.015) ; 
0.00600498874231176   T=0,K=6:  πόλις [84494] (0.047) ; πολύς [85306] (0.023) ; χρῆμα [114624] (0.018) ; κομίζω [58790] (0.016) ; οἴομαι [72610] (0.014) ; πράσσω [86219] (0.013) ; πατήρ [80011] (0.013) ; κῦρος [61072] (0.011) ; ἕτερος [43206] (0.010) ; Κερκύων [nlsj6216] (0.010) ; 
0.10919861262335707   T=0,K=7:  ἀποδίδωμι [12485] (0.036) ; γίγνομαι [22209] (0.029) ; δῆμος [24436] (0.016) ; τιμή [103975] (0.012) ; πολύς [85306] (0.012) ; ναυμαχία [69839] (0.012) ; εἶπον [31161] (0.012) ; πάσχω [79983] (0.011) ; οἶδα [72202] (0.010) ; πλεῖστος [83665] (0.010) ; 
0.059544528548797035   T=0,K=8:  ἀναγκάζω [6325] (0.031) ; ὑπομένω [108780] (0.023) ; θέα [nlsj96033] (0.021) ; ἔχω [45996] (0.021) ; λέγω [62204] (0.020) ; ὅσος [75552] (0.018) ; προσαγωγή [88470] (0.016) ; φέρω [110598] (0.014) ; μήτηρ [67543] (0.013) ; πηγή [82881] (0.013) ; 
0.13161770970378867   T=0,K=9:  αἰτία [2764] (0.024) ; ἄξιος [11058] (0.015) ; χράομαι [114548] (0.015) ; γίγνομαι [22209] (0.015) ; βασιλεύς [19546] (0.014) ; θεός [48291] (0.014) ; προστίθημι [90166] (0.012) ; τρέω [104698] (0.010) ; κοσμιότης [59316] (0.010) ; τοσοῦτος [104421] (0.009) ; 
0.03443943328463929   T=0,K=10:  πράσσω [86219] (0.027) ; μικρός [67762] (0.018) ; λέγω [62204] (0.014) ; Μητρόδωρος [nlsj7816] (0.014) ; γίγνομαι [22209] (0.013) ; ἀγαθός [260] (0.013) ; ἴσος [51148] (0.012) ; καθά [51647] (0.011) ; πατρίς [80043] (0.010) ; Ἀθήνη [1989] (0.010) ; 
0.14114843794593945   T=0,K=11:  τυγχάνω [105829] (0.024) ; διαφεύγω [26199] (0.021) ; κατέρχομαι [55845] (0.021) ; χαρά [113328] (0.020) ; δῆμος [24436] (0.017) ; οἶδα [72202] (0.016) ; ἀέκων [1666] (0.016) ; γράφω [22825] (0.016) ; φυλάσσω [112559] (0.013) ; ἀνήρ [8665] (0.013) ; 
0.05992579422573044   T=0,K=12:  ὁμολογέω [73742] (0.069) ; κομίζω [58790] (0.035) ; κτείνω [60316] (0.026) ; εἰρήνη [31192] (0.015) ; ἔχω [45996] (0.013) ; λόγος [63772] (0.012) ; σύμβολον [98312] (0.012) ; οἶδμα [72216] (0.011) ; καλέω [52571] (0.011) ; ταλαίπωρος [102220] (0.010) ; 
0.26010040407236334   T=0,K=13:  ἄξιος [11058] (0.021) ; πίνω [83231] (0.020) ; ἐπιτροπεύω [41443] (0.016) ; ἄρχω [16051] (0.016) ; πόλις [84494] (0.016) ; τρέφω [104690] (0.015) ; ἡγεμονία [46606] (0.014) ; μάλιστα [nlsj71743] (0.014) ; τότε [104429] (0.014) ; Μάγων [nlsj7373] (0.013) ; 
0.01690398772267952   T=0,K=14:  ἔχω [45996] (0.062) ; σώζω [nlsj40132] (0.030) ; φῖλος [111462] (0.028) ; ὀργίζω [74777] (0.023) ; παραινέω [78056] (0.020) ; ποιέω [84234] (0.019) ; μόνος [68641] (0.017) ; δίδωμι [26447] (0.015) ; μιμνήσκω [67868] (0.013) ; ἐλπίς [33903] (0.012) ; 

Time=1  
0.010977080130786467   T=1,K=0:  δέησις [23628] (0.027) ; πλείων [83669] (0.025) ; πατήρ [80011] (0.024) ; Ἑλλάς [33791] (0.021) ; λαμβάνω [61791] (0.021) ; πάρειμι [79223] (0.014) ; ἐνέχυρον [35485] (0.013) ; μαρτύριον [65089] (0.011) ; γίγνομαι [22209] (0.010) ; καταλιμπάνω [54399] (0.010) ; 
0.007649376575787355   T=1,K=1:  ἔχω [45996] (0.048) ; ποιέω [84234] (0.023) ; ἕτερος [43206] (0.015) ; εἶπον [31161] (0.013) ; μέγας [65552] (0.013) ; πολέμιος [84422] (0.013) ; σύμμαχος [98358] (0.011) ; συγχωρέω [98038] (0.011) ; πατρίς [80043] (0.011) ; χράομαι [114548] (0.011) ; 
0.0229072728480019   T=1,K=2:  μᾶλλον [64866] (0.037) ; νεάζω [69930] (0.027) ; ἔχω [45996] (0.017) ; παρέχω [79526] (0.016) ; καλός [nlsj61372] (0.016) ; ἄσπονδος [16413] (0.015) ; ἔνιοι [35708] (0.013) ; μέλλω [66173] (0.013) ; λόγος [63772] (0.012) ; ἀρχή [15893] (0.011) ; 
0.010281742808485215   T=1,K=3:  ἡδονά [nlsj59172] (0.031) ; πέμπω [80557] (0.031) ; βουλεύς [20588] (0.024) ; ἡγεμών [46612] (0.022) ; δέομαι [nlsj32160] (0.019) ; ἀνήρ [8665] (0.018) ; ἀνάγκη [6339] (0.016) ; ὄνομα [74126] (0.013) ; ὁμολογέω [73742] (0.013) ; καταδείκνυμι [53873] (0.013) ; 
0.005487343479941959   T=1,K=4:  δίδωμι [26447] (0.041) ; πρότερος [90504] (0.029) ; ἔχω [45996] (0.023) ; νῦν [71308] (0.018) ; κύριος [61056] (0.012) ; ποιέω [84234] (0.011) ; μέγας [65552] (0.009) ; δύναμις [28569] (0.008) ; ἅμα [4845] (0.008) ; ἄδικος [1397] (0.008) ; 
0.0012807047709450072   T=1,K=5:  πολύς [85306] (0.063) ; θεός [48291] (0.024) ; υἱός [106566] (0.021) ; πραγματεία [86114] (0.019) ; ψευδής [115471] (0.018) ; ἐπιχώριος [41705] (0.017) ; χρόνος [114753] (0.014) ; μᾶλλον [64866] (0.013) ; χριστός [114725] (0.012) ; νόμος [nlsj76838] (0.011) ; 
0.02234477106159892   T=1,K=6:  πόλις [84494] (0.050) ; πολύς [85306] (0.031) ; χρῆμα [114624] (0.020) ; πατήρ [80011] (0.019) ; πράσσω [86219] (0.014) ; κομίζω [58790] (0.014) ; ἕτερος [43206] (0.013) ; Κερκύων [nlsj6216] (0.012) ; οἴομαι [72610] (0.011) ; ἀετός [1789] (0.011) ; 
0.15386118965839055   T=1,K=7:  ἀποδίδωμι [12485] (0.048) ; γίγνομαι [22209] (0.045) ; δῆμος [24436] (0.016) ; οἶδα [72202] (0.015) ; τιμή [103975] (0.015) ; ἔχω [45996] (0.014) ; πολύς [85306] (0.011) ; πολιτεία [84505] (0.010) ; Ἕλλην [33819] (0.010) ; ποιέω [84234] (0.010) ; 
0.022824747835113696   T=1,K=8:  ὑπομένω [108780] (0.021) ; ἀναγκάζω [6325] (0.020) ; λέγω [62204] (0.018) ; καθά [51647] (0.018) ; ἔχω [45996] (0.016) ; φέρω [110598] (0.015) ; μήτηρ [67543] (0.015) ; πράσσω [86219] (0.014) ; θεός [48291] (0.013) ; θέα [nlsj96033] (0.013) ; 
0.13914022127037495   T=1,K=9:  θεός [48291] (0.021) ; βασιλεύς [19546] (0.017) ; χράομαι [114548] (0.016) ; πόλεμος [84434] (0.016) ; μέγας [65552] (0.015) ; ἅπας [11583] (0.013) ; ἄξιος [11058] (0.013) ; φημί [110639] (0.012) ; αἰτία [2764] (0.012) ; εἶπον [31161] (0.010) ; 
0.06223321403690127   T=1,K=10:  ἀγαθός [260] (0.022) ; ἴσος [51148] (0.015) ; λέγω [62204] (0.015) ; γίγνομαι [22209] (0.014) ; σκυθρωπός [95273] (0.012) ; πράσσω [86219] (0.011) ; Λίβυς [63067] (0.011) ; τεύχω [103681] (0.010) ; καθά [51647] (0.010) ; πατρίς [80043] (0.009) ; 
0.06810749547446218   T=1,K=11:  διαφεύγω [26199] (0.028) ; κατέρχομαι [55845] (0.023) ; τυγχάνω [105829] (0.021) ; δῆμος [24436] (0.016) ; βασιλεύς [19546] (0.016) ; ἴδιος [49875] (0.016) ; χαρά [113328] (0.014) ; γράφω [22825] (0.013) ; ἀνήρ [8665] (0.013) ; οἶδα [72202] (0.012) ; 
0.08318205763350922   T=1,K=12:  ὁμολογέω [73742] (0.034) ; κομίζω [58790] (0.033) ; κτείνω [60316] (0.022) ; ἔχω [45996] (0.021) ; δύναμις [28569] (0.020) ; εἰρήνη [31192] (0.015) ; ἔργον [42214] (0.013) ; λόγος [63772] (0.013) ; ὁρμάω [75152] (0.011) ; καλέω [52571] (0.010) ; 
0.3715920002761073   T=1,K=13:  τρέφω [104690] (0.025) ; πολύς [85306] (0.024) ; Μάγων [nlsj7373] (0.020) ; πόλις [84494] (0.019) ; πίνω [83231] (0.017) ; μάλιστα [nlsj71743] (0.017) ; ἡγεμονία [46606] (0.016) ; σαφήνεια [93471] (0.015) ; ἐπιτροπεύω [41443] (0.015) ; εἶμι [nlsj177] (0.012) ; 
0.018130782139594043   T=1,K=14:  ἔχω [45996] (0.062) ; φῖλος [111462] (0.029) ; ποιέω [84234] (0.023) ; σώζω [nlsj40132] (0.021) ; ἴδιος [49875] (0.020) ; ὀργίζω [74777] (0.020) ; δίδωμι [26447] (0.017) ; μόνος [68641] (0.014) ; ἀπέχω [12035] (0.013) ; παραινέω [78056] (0.012) ; 

Time=2  
0.017116906497180544   T=2,K=0:  πλείων [83669] (0.022) ; δέησις [23628] (0.022) ; πατήρ [80011] (0.022) ; Ἑλλάς [33791] (0.022) ; λαμβάνω [61791] (0.019) ; φέρω [110598] (0.014) ; πάρειμι [79223] (0.012) ; ταχύς [102736] (0.011) ; ἐκκλησιάζω [32174] (0.011) ; φεύγω [110606] (0.010) ; 
0.01854697262942605   T=2,K=1:  ἔχω [45996] (0.043) ; πολέμιος [84422] (0.022) ; εἶπον [31161] (0.018) ; ποιέω [84234] (0.017) ; ἕτερος [43206] (0.016) ; χράομαι [114548] (0.015) ; πολύς [85306] (0.011) ; Ἀκραγαντῖνος [nlsj2041] (0.011) ; ἅπας [11583] (0.011) ; πανηγυρικός [77412] (0.010) ; 
0.040572074859380296   T=2,K=2:  νεάζω [69930] (0.032) ; μᾶλλον [64866] (0.030) ; ἔχω [45996] (0.016) ; παρέχω [79526] (0.015) ; καλός [nlsj61372] (0.015) ; νῦν [71308] (0.013) ; ἄσπονδος [16413] (0.013) ; ἔνιοι [35708] (0.010) ; μέλλω [66173] (0.010) ; ἕλκος [33751] (0.010) ; 
0.022748096438978342   T=2,K=3:  ἡδονά [nlsj59172] (0.034) ; ἀνήρ [8665] (0.028) ; ἡγεμών [46612] (0.023) ; πέμπω [80557] (0.022) ; βουλεύς [20588] (0.016) ; ὁμολογέω [73742] (0.016) ; καταδείκνυμι [53873] (0.015) ; δέομαι [nlsj32160] (0.014) ; ὄνομα [74126] (0.013) ; μανθάνω [64914] (0.012) ; 
0.005686134818514586   T=2,K=4:  δίδωμι [26447] (0.033) ; ἔχω [45996] (0.024) ; πρότερος [90504] (0.022) ; νῦν [71308] (0.017) ; ποιέω [84234] (0.013) ; κύριος [61056] (0.013) ; δύναμις [28569] (0.011) ; κοινός [58429] (0.011) ; μέγας [65552] (0.010) ; εὑρίσκω [44964] (0.009) ; 
0.002855031835862069   T=2,K=5:  πολύς [85306] (0.067) ; θεός [48291] (0.027) ; ψευδής [115471] (0.018) ; ἐλπίς [33903] (0.018) ; μᾶλλον [64866] (0.016) ; χριστός [114725] (0.015) ; χρόνος [114753] (0.015) ; κύριος [61056] (0.014) ; γίγνομαι [22209] (0.014) ; νόμος [nlsj76838] (0.013) ; 
0.11012985795090793   T=2,K=6:  πόλις [84494] (0.027) ; πολύς [85306] (0.027) ; πράσσω [86219] (0.016) ; χρῆμα [114624] (0.016) ; οἴομαι [72610] (0.014) ; πατήρ [80011] (0.013) ; Κερκύων [nlsj6216] (0.012) ; ἄγω [1083] (0.012) ; ἀετός [1789] (0.010) ; Θεσσαλός [48551] (0.010) ; 
0.14931011013629572   T=2,K=7:  ἀποδίδωμι [12485] (0.037) ; γίγνομαι [22209] (0.025) ; ἔχω [45996] (0.023) ; οἶδα [72202] (0.019) ; πολύς [85306] (0.015) ; ποιέω [84234] (0.013) ; τιμή [103975] (0.011) ; ἁμαρτάνω [4958] (0.011) ; δῆμος [24436] (0.010) ; λόγος [63772] (0.010) ; 
0.0829500800695126   T=2,K=8:  ὑπομένω [108780] (0.022) ; ἀναγκάζω [6325] (0.020) ; καθά [51647] (0.019) ; θεός [48291] (0.019) ; ἔχω [45996] (0.017) ; πηγή [82881] (0.017) ; φέρω [110598] (0.016) ; λέγω [62204] (0.016) ; μήτηρ [67543] (0.015) ; εὔνοια [44552] (0.012) ; 
0.10882754623099203   T=2,K=9:  μέγας [65552] (0.019) ; θεός [48291] (0.016) ; πόλεμος [84434] (0.016) ; βασιλεύς [19546] (0.014) ; ἄξιος [11058] (0.013) ; φημί [110639] (0.012) ; χράομαι [114548] (0.012) ; προστίθημι [90166] (0.010) ; ἅπας [11583] (0.010) ; ἔχω [45996] (0.010) ; 
0.0519405365493542   T=2,K=10:  πράσσω [86219] (0.018) ; ἀγαθός [260] (0.017) ; ψυχή [115887] (0.016) ; σκυθρωπός [95273] (0.014) ; γίγνομαι [22209] (0.013) ; λέγω [62204] (0.013) ; καθά [51647] (0.011) ; τεύχω [103681] (0.011) ; Λίβυς [63067] (0.011) ; ἴσος [51148] (0.010) ; 
0.07169894289596358   T=2,K=11:  κατέρχομαι [55845] (0.025) ; τυγχάνω [105829] (0.024) ; διαφεύγω [26199] (0.022) ; βασιλεύς [19546] (0.018) ; ἀνήρ [8665] (0.016) ; γράφω [22825] (0.016) ; πολύς [85306] (0.015) ; λόγος [63772] (0.013) ; ἴδιος [49875] (0.012) ; τηρέω [103871] (0.012) ; 
0.18617882875809855   T=2,K=12:  ἔχω [45996] (0.032) ; κομίζω [58790] (0.022) ; ὁμολογέω [73742] (0.020) ; κτείνω [60316] (0.018) ; δύναμις [28569] (0.017) ; ἔργον [42214] (0.017) ; εἰρήνη [31192] (0.017) ; διαιρέω [24847] (0.013) ; ἄλογος [4602] (0.013) ; σύμβολον [98312] (0.011) ; 
0.07464268295125534   T=2,K=13:  πολύς [85306] (0.022) ; πόλις [84494] (0.021) ; μάλιστα [nlsj71743] (0.021) ; Μάγων [nlsj7373] (0.017) ; ἐπιτροπεύω [41443] (0.016) ; ἡγεμονία [46606] (0.015) ; ἔργον [42214] (0.014) ; στέφανος [96662] (0.013) ; τρέφω [104690] (0.012) ; λαμβάνω [61791] (0.012) ; 
0.05679619737827827   T=2,K=14:  ἔχω [45996] (0.041) ; φῖλος [111462] (0.029) ; σώζω [nlsj40132] (0.022) ; ὀργίζω [74777] (0.022) ; ἴδιος [49875] (0.021) ; ποιέω [84234] (0.019) ; δίδωμι [26447] (0.014) ; μόνος [68641] (0.014) ; παραινέω [78056] (0.012) ; ἄνθρωπος [8909] (0.012) ; 

Time=3  
0.010722032194170766   T=3,K=0:  δέησις [23628] (0.029) ; πατήρ [80011] (0.024) ; Ἑλλάς [33791] (0.022) ; λαμβάνω [61791] (0.012) ; πλείων [83669] (0.012) ; μαρτύριον [65089] (0.012) ; κίνδυνος [57457] (0.012) ; φέρω [110598] (0.011) ; ἄλοχος [4667] (0.011) ; ἕλκος [33751] (0.011) ; 
0.09838185236502976   T=3,K=1:  ἔχω [45996] (0.039) ; χράομαι [114548] (0.021) ; εἶπον [31161] (0.014) ; ποιέω [84234] (0.014) ; πολέμιος [84422] (0.014) ; λόγος [63772] (0.011) ; Ἀκραγαντῖνος [nlsj2041] (0.010) ; σύμμαχος [98358] (0.010) ; πολύς [85306] (0.009) ; τυγχάνω [105829] (0.009) ; 
0.05529685843356082   T=3,K=2:  μᾶλλον [64866] (0.036) ; νεάζω [69930] (0.021) ; καλός [nlsj61372] (0.015) ; εὖ [43309] (0.013) ; ἔχω [45996] (0.012) ; ὑπέρτερος [107890] (0.010) ; μέγας [65552] (0.010) ; ὀργή [74767] (0.010) ; νῦν [71308] (0.009) ; ἄσπονδος [16413] (0.009) ; 
0.0507025228427725   T=3,K=3:  ἀνήρ [8665] (0.037) ; πέμπω [80557] (0.023) ; ἀνάγκη [6339] (0.017) ; ὁμολογέω [73742] (0.017) ; μανθάνω [64914] (0.017) ; ἡδονά [nlsj59172] (0.015) ; ὄνομα [74126] (0.015) ; δέομαι [nlsj32160] (0.015) ; πόλις [84494] (0.014) ; καταδείκνυμι [53873] (0.012) ; 
0.03785069049848173   T=3,K=4:  δίδωμι [26447] (0.031) ; νῦν [71308] (0.017) ; ἔχω [45996] (0.015) ; ποιέω [84234] (0.014) ; μέγας [65552] (0.014) ; πρότερος [90504] (0.013) ; ἅμα [4845] (0.011) ; ὅμοιος [73672] (0.010) ; βούλομαι [20621] (0.010) ; κύριος [61056] (0.010) ; 
0.0030050809106429693   T=3,K=5:  πολύς [85306] (0.058) ; θεός [48291] (0.030) ; γίγνομαι [22209] (0.019) ; μᾶλλον [64866] (0.018) ; υἱός [106566] (0.017) ; χριστός [114725] (0.016) ; ἐλπίς [33903] (0.016) ; ψευδής [115471] (0.015) ; πολυστέφανος [85361] (0.013) ; κύριος [61056] (0.012) ; 
0.08794640314385527   T=3,K=6:  πολύς [85306] (0.034) ; γίγνομαι [22209] (0.020) ; πράσσω [86219] (0.014) ; πόλις [84494] (0.013) ; χρῆμα [114624] (0.012) ; διάταξις [26031] (0.012) ; πρότερος [90504] (0.011) ; ὅμοιος [73672] (0.010) ; Κερκύων [nlsj6216] (0.010) ; ἄδικος [1397] (0.009) ; 
0.08743960037440028   T=3,K=7:  γίγνομαι [22209] (0.022) ; ἀποδίδωμι [12485] (0.022) ; τιμή [103975] (0.018) ; πολύς [85306] (0.017) ; ἔχω [45996] (0.016) ; οἶδα [72202] (0.014) ; ποιέω [84234] (0.013) ; πάσχω [79983] (0.011) ; βίος [19972] (0.009) ; πόλις [84494] (0.009) ; 
0.06367107113611492   T=3,K=8:  καθά [51647] (0.026) ; λέγω [62204] (0.022) ; ὑπομένω [108780] (0.016) ; ἔχω [45996] (0.015) ; φέρω [110598] (0.015) ; μήτηρ [67543] (0.013) ; ἀναγκάζω [6325] (0.012) ; ἡδονά [nlsj59172] (0.011) ; πόλις [84494] (0.010) ; θεός [48291] (0.010) ; 
0.10393381882700832   T=3,K=9:  μέγας [65552] (0.034) ; ἄξιος [11058] (0.018) ; ἔχω [45996] (0.017) ; χράομαι [114548] (0.015) ; βασιλεύς [19546] (0.013) ; θεός [48291] (0.012) ; πόλεμος [84434] (0.012) ; εἶπον [31161] (0.012) ; φημί [110639] (0.011) ; πολύς [85306] (0.009) ; 
0.0437715768731011   T=3,K=10:  πράσσω [86219] (0.016) ; ψυχή [115887] (0.015) ; λέγω [62204] (0.014) ; σκυθρωπός [95273] (0.014) ; καθά [51647] (0.013) ; ἀγαθός [260] (0.013) ; ἔχω [45996] (0.013) ; γίγνομαι [22209] (0.011) ; ποιέω [84234] (0.010) ; δίδωμι [26447] (0.010) ; 
0.10563581991926982   T=3,K=11:  κατέρχομαι [55845] (0.026) ; λόγος [63772] (0.024) ; τυγχάνω [105829] (0.019) ; διαφεύγω [26199] (0.016) ; ἀνήρ [8665] (0.015) ; βασιλεύς [19546] (0.013) ; ἴδιος [49875] (0.013) ; οἶδα [72202] (0.013) ; γράφω [22825] (0.013) ; πολύς [85306] (0.011) ; 
0.08473926374035164   T=3,K=12:  ἔχω [45996] (0.032) ; κομίζω [58790] (0.024) ; εἰρήνη [31192] (0.017) ; ἔργον [42214] (0.016) ; ὁμολογέω [73742] (0.016) ; κτείνω [60316] (0.015) ; δύναμις [28569] (0.015) ; ἄλογος [4602] (0.014) ; διαιρέω [24847] (0.013) ; λόγος [63772] (0.010) ; 
0.05036450108673216   T=3,K=13:  πολύς [85306] (0.029) ; μάλιστα [nlsj71743] (0.019) ; εἶμι [nlsj177] (0.017) ; πόλις [84494] (0.017) ; Πτολεμαῖος [91220] (0.015) ; ἔργον [42214] (0.014) ; πίνω [83231] (0.013) ; τότε [104429] (0.013) ; τρέφω [104690] (0.013) ; ἐπιτροπεύω [41443] (0.013) ; 
0.11653890765450806   T=3,K=14:  ἔχω [45996] (0.037) ; φῖλος [111462] (0.022) ; μόνος [68641] (0.022) ; ὀργίζω [74777] (0.020) ; ποιέω [84234] (0.019) ; σώζω [nlsj40132] (0.016) ; δίδωμι [26447] (0.013) ; πρᾶγμα [86112] (0.012) ; ἄλλοτε [4493] (0.012) ; ἐρῶ [42830] (0.012) ; 

Time=4  
0.02477523163510246   T=4,K=0:  πατήρ [80011] (0.027) ; λαμβάνω [61791] (0.024) ; δέησις [23628] (0.023) ; φέρω [110598] (0.018) ; μαρτύριον [65089] (0.017) ; πολύς [85306] (0.015) ; πάρειμι [79223] (0.013) ; πλείων [83669] (0.011) ; πλεῖστος [83665] (0.011) ; Ἑλλάς [33791] (0.010) ; 
0.1383507646830454   T=4,K=1:  ἔχω [45996] (0.037) ; ποιέω [84234] (0.016) ; πολύς [85306] (0.015) ; εἶπον [31161] (0.014) ; χράομαι [114548] (0.014) ; ἅπας [11583] (0.012) ; πλέως [83756] (0.011) ; πατρίς [80043] (0.011) ; λόγος [63772] (0.011) ; πολέμιος [84422] (0.009) ; 
0.027126721201061278   T=4,K=2:  μᾶλλον [64866] (0.038) ; μέγας [65552] (0.017) ; νεάζω [69930] (0.015) ; εὖ [43309] (0.014) ; εὔνοια [44552] (0.013) ; ἔχω [45996] (0.012) ; καλός [nlsj61372] (0.011) ; ἄσπονδος [16413] (0.011) ; ἐργάζομαι [42159] (0.009) ; οἴομαι [72610] (0.008) ; 
0.0395822881312709   T=4,K=3:  δέομαι [nlsj32160] (0.021) ; ἀνήρ [8665] (0.020) ; ἡδονά [nlsj59172] (0.016) ; πέμπω [80557] (0.016) ; ἀνάγκη [6339] (0.015) ; μανθάνω [64914] (0.014) ; πόλις [84494] (0.014) ; ὁμολογέω [73742] (0.014) ; καταδείκνυμι [53873] (0.012) ; νήπιος [70708] (0.011) ; 
0.16003952801889848   T=4,K=4:  δίδωμι [26447] (0.026) ; ἔχω [45996] (0.021) ; ποιέω [84234] (0.016) ; νῦν [71308] (0.016) ; μέγας [65552] (0.015) ; πόλις [84494] (0.015) ; εὑρίσκω [44964] (0.011) ; ἀποδίδωμι [12485] (0.010) ; πρότερος [90504] (0.010) ; δύναμις [28569] (0.010) ; 
0.009347782697264247   T=4,K=5:  θεός [48291] (0.034) ; πολύς [85306] (0.031) ; γίγνομαι [22209] (0.028) ; χριστός [114725] (0.024) ; ψευδής [115471] (0.017) ; υἱός [106566] (0.017) ; ἐλπίς [33903] (0.014) ; Ἰησοῦς [50171] (0.014) ; κύριος [61056] (0.013) ; μᾶλλον [64866] (0.012) ; 
0.09832939395421827   T=4,K=6:  πολύς [85306] (0.034) ; γίγνομαι [22209] (0.017) ; διάταξις [26031] (0.016) ; χρῆμα [114624] (0.014) ; πράσσω [86219] (0.014) ; τροφή [105550] (0.013) ; ἀετός [1789] (0.011) ; δῆμος [24436] (0.010) ; πατήρ [80011] (0.010) ; ἄδικος [1397] (0.010) ; 
0.17858426892288645   T=4,K=7:  πολύς [85306] (0.021) ; τιμή [103975] (0.021) ; ἀποδίδωμι [12485] (0.019) ; ποιέω [84234] (0.018) ; ἔχω [45996] (0.017) ; οἶδα [72202] (0.013) ; γίγνομαι [22209] (0.012) ; εὖ [43309] (0.012) ; πάσχω [79983] (0.009) ; Ἕλλην [33819] (0.009) ; 
0.05619601032235978   T=4,K=8:  καθά [51647] (0.023) ; λέγω [62204] (0.022) ; ἔχω [45996] (0.018) ; φέρω [110598] (0.016) ; ἡδονά [nlsj59172] (0.014) ; ὑπομένω [108780] (0.012) ; πόλις [84494] (0.012) ; μόνος [68641] (0.011) ; εἴτε [31565] (0.011) ; ἐλεύθερος [33618] (0.010) ; 
0.07105724121096448   T=4,K=9:  θεός [48291] (0.025) ; ἔχω [45996] (0.021) ; εἶπον [31161] (0.020) ; μέγας [65552] (0.020) ; φημί [110639] (0.018) ; πόλεμος [84434] (0.013) ; ἄξιος [11058] (0.012) ; πολύς [85306] (0.011) ; μάλιστα [nlsj71743] (0.009) ; βασιλεύς [19546] (0.009) ; 
0.02376896391522996   T=4,K=10:  τέχνη [103701] (0.015) ; ἔχω [45996] (0.015) ; ψυχή [115887] (0.014) ; δίδωμι [26447] (0.014) ; γίγνομαι [22209] (0.013) ; ἀγαθός [260] (0.013) ; σκυθρωπός [95273] (0.013) ; πράσσω [86219] (0.012) ; λέγω [62204] (0.011) ; πατήρ [80011] (0.009) ; 
0.06177256679945111   T=4,K=11:  λόγος [63772] (0.025) ; ἀνήρ [8665] (0.021) ; κατέρχομαι [55845] (0.016) ; μισθός [68011] (0.015) ; δίδωμι [26447] (0.015) ; οἶδα [72202] (0.014) ; ἴδιος [49875] (0.013) ; χαρά [113328] (0.012) ; πολύς [85306] (0.012) ; διαφεύγω [26199] (0.011) ; 
0.028300823009222962   T=4,K=12:  ἔχω [45996] (0.051) ; ἔργον [42214] (0.017) ; κομίζω [58790] (0.016) ; δύναμις [28569] (0.013) ; κτείνω [60316] (0.012) ; λόγος [63772] (0.011) ; διαιρέω [24847] (0.010) ; αἰσχρός [2731] (0.010) ; προθυμία [87537] (0.010) ; ὁμολογέω [73742] (0.010) ; 
0.021429973557522505   T=4,K=13:  εἶμι [nlsj177] (0.032) ; πολύς [85306] (0.025) ; Πτολεμαῖος [91220] (0.017) ; μάλιστα [nlsj71743] (0.015) ; βούλομαι [20621] (0.014) ; τρέφω [104690] (0.014) ; ἔργον [42214] (0.013) ; κοινός [58429] (0.011) ; πόλις [84494] (0.011) ; οὐραγία [75912] (0.011) ; 
0.06133844194150191   T=4,K=14:  ἔχω [45996] (0.027) ; φῖλος [111462] (0.025) ; μόνος [68641] (0.019) ; ὀργίζω [74777] (0.015) ; ποιέω [84234] (0.015) ; ἐρῶ [42830] (0.014) ; σώζω [nlsj40132] (0.014) ; θεός [48291] (0.013) ; πρᾶγμα [86112] (0.012) ; ἄνθρωπος [8909] (0.012) ; 

Time=5  
0.0844958071259396   T=5,K=0:  λαμβάνω [61791] (0.027) ; πατήρ [80011] (0.017) ; δέησις [23628] (0.016) ; μαρτύριον [65089] (0.016) ; πάρειμι [79223] (0.015) ; φέρω [110598] (0.013) ; βάρβαρος [19346] (0.012) ; Ἑλλάς [33791] (0.012) ; γίγνομαι [22209] (0.011) ; πλεῖστος [83665] (0.010) ; 
0.10216955349769556   T=5,K=1:  ἔχω [45996] (0.025) ; πολύς [85306] (0.022) ; λόγος [63772] (0.016) ; μέγας [65552] (0.012) ; εἶπον [31161] (0.011) ; σύμμαχος [98358] (0.011) ; ποιέω [84234] (0.011) ; ἁγέομαι [463] (0.010) ; πολέμιος [84422] (0.009) ; ἅπας [11583] (0.009) ; 
