464 documents , 1 concepts , 1900 context features (59339) 
kappaF 100.000000, kappaK 2.000000, a0 1.000000, b0 1.000000, K 12, max_docs_per_slice 2000, start -700, end 142, times 9, dT 100, I 10000


map[]

===============  per type  ===============
0.0015071868207920474   T=0,K=0:  κοσμέω [59295] (0.051) ; προσκυνέω [89676] (0.034) ; σελήνη [93634] (0.027) ; γίγνομαι [22209] (0.026) ; οἰκεῖος [72254] (0.021) ; ὅλος [73277] (0.020) ; ἥλιος [46892] (0.018) ; Χρύσιππος [nlsj11071] (0.016) ; οὐρανός [75954] (0.013) ; ἔχω [45996] (0.012) ; 
0.08180830248863556   T=7,K=9:  κοινός [58429] (0.017) ; φρονέω [112350] (0.016) ; αἰώνιος [2817] (0.016) ; ὅπλον [74571] (0.015) ; νόμος [nlsj76838] (0.015) ; πόλις [84494] (0.015) ; φαίνω [110114] (0.014) ; ἄνθρωπος [8909] (0.014) ; ἐσθής [42887] (0.014) ; συνίστημι [100693] (0.012) ; 
0.08067846405986666   T=7,K=10:  πολύς [85306] (0.044) ; πόλις [84494] (0.021) ; εἶπον [31161] (0.018) ; τάφος [102652] (0.018) ; ναός [69714] (0.017) ; Ἀλέξανδρος [nlsj2087] (0.015) ; πῦρ [91547] (0.014) ; καλέω [52571] (0.013) ; γῆ [22100] (0.012) ; πρόσθεν [89405] (0.012) ; 
0.04355634286178102   T=7,K=11:  γίγνομαι [22209] (0.035) ; ἀρχή [15893] (0.031) ; οἷος [72627] (0.022) ; δυάω [28550] (0.018) ; ἀνήρ [8665] (0.018) ; καθίστημι [51849] (0.017) ; ἀφαιρέω [18107] (0.017) ; πρέσβυς [86305] (0.017) ; σύστασις [101445] (0.017) ; κρατέω [59708] (0.016) ; 

Time=8  
0.08359011784892362   T=8,K=0:  γίγνομαι [22209] (0.036) ; κοσμέω [59295] (0.025) ; προσκυνέω [89676] (0.025) ; σελήνη [93634] (0.023) ; ἥλιος [46892] (0.022) ; γῆ [22100] (0.017) ; Χρύσιππος [nlsj11071] (0.015) ; ὅλος [73277] (0.015) ; οὐρανός [75954] (0.013) ; ἔχω [45996] (0.012) ; 
0.03621843037266316   T=8,K=1:  ἔχω [45996] (0.024) ; χρύσεος [114816] (0.024) ; παρασκευάζω [78757] (0.019) ; ἄνθρωπος [8909] (0.018) ; οἶδα [72202] (0.017) ; ποιέω [84234] (0.017) ; προσδιαλέγομαι [88870] (0.016) ; χράομαι [114548] (0.016) ; ἄφθαρτος [18298] (0.016) ; ἐπιμελέομαι [40154] (0.015) ; 
0.043175284661380126   T=8,K=2:  ἀγαθός [260] (0.038) ; προσακούω [88498] (0.023) ; ἀφαιρέω [18107] (0.019) ; ἐνταῦθα [36165] (0.018) ; πολύς [85306] (0.017) ; ἔχω [45996] (0.016) ; πολιτεία [84505] (0.016) ; ἄξιος [11058] (0.015) ; ἐπιτρέπω [41416] (0.014) ; χώρα [115193] (0.014) ; 
0.029431851559499497   T=8,K=3:  ἀγαπάω [346] (0.033) ; σύνθεσις [100583] (0.018) ; νόμος [nlsj76838] (0.018) ; ἐπανορθόω [38227] (0.016) ; ἀκολουθέω [3289] (0.015) ; ἁμαρτία [4965] (0.015) ; κόσμος [59339] (0.014) ; ἀριθμός [15047] (0.014) ; δόξα [28002] (0.014) ; δέησις [23628] (0.014) ; 
0.0292646305710676   T=8,K=4:  γῆ [22100] (0.034) ; καλέω [52571] (0.018) ; χώρα [115193] (0.018) ; ἀεί [1564] (0.017) ; ἔχω [45996] (0.017) ; πάρειμι [79223] (0.016) ; μέσος [66494] (0.016) ; οἷος [72627] (0.013) ; τηλικοῦτος [nlsj106503] (0.013) ; ἀγορά [761] (0.013) ; 
0.2688972012351264   T=8,K=5:  αἷμα [2392] (0.021) ; εἴτε [31565] (0.018) ; γίγνομαι [22209] (0.018) ; ναῦς [69863] (0.017) ; πάρειμι [79223] (0.015) ; δεξιός [24084] (0.015) ; παρακαλέω [78100] (0.014) ; πολιτεία [84505] (0.014) ; οἷος [72627] (0.014) ; τότε [104429] (0.013) ; 
0.052476346581450464   T=8,K=6:  λέγω [62204] (0.021) ; ἄνθρωπος [8909] (0.018) ; μέσος [66494] (0.018) ; ἀποδίδωμι [12485] (0.015) ; ἔχω [45996] (0.015) ; ψυχή [115887] (0.015) ; οἶδα [72202] (0.014) ; πλῆθος [83774] (0.013) ; οὐσία [76029] (0.012) ; γῆ [22100] (0.012) ; 
0.06453203481686015   T=8,K=7:  θεός [48291] (0.034) ; λέγω [62204] (0.018) ; μέγας [65552] (0.018) ; ἔχω [45996] (0.016) ; κόσμος [59339] (0.016) ; φύσις [112720] (0.013) ; πρότερος [90504] (0.012) ; πολύς [85306] (0.012) ; ἴδιος [49875] (0.011) ; καλός [nlsj61372] (0.010) ; 
0.06438454108480357   T=8,K=8:  γίγνομαι [22209] (0.030) ; Ζαχαρίας [nlsj11120] (0.023) ; περιπέτεια [81875] (0.023) ; πλῆθος [83774] (0.022) ; χορηγία [114428] (0.017) ; ἑτερότης [43218] (0.017) ; εὐτελής [45285] (0.016) ; ἔχω [45996] (0.016) ; ἀποδείκνυμι [12409] (0.016) ; βασιλικός [19554] (0.016) ; 
0.005570756138810869   T=8,K=9:  ὅπλον [74571] (0.017) ; κοινός [58429] (0.017) ; αἰώνιος [2817] (0.016) ; πόλις [84494] (0.016) ; φρονέω [112350] (0.015) ; νόμος [nlsj76838] (0.014) ; ἐσθής [42887] (0.014) ; ἄνθρωπος [8909] (0.013) ; φαίνω [110114] (0.013) ; συνίστημι [100693] (0.012) ; 
0.3092863545394758   T=8,K=10:  πολύς [85306] (0.051) ; πόλις [84494] (0.022) ; τάφος [102652] (0.021) ; εἶπον [31161] (0.019) ; καλέω [52571] (0.017) ; ναός [69714] (0.016) ; Ἀλέξανδρος [nlsj2087] (0.015) ; πῦρ [91547] (0.012) ; γῆ [22100] (0.012) ; Πρωταγόρας [nlsj9255] (0.012) ; 
0.013172450589938836   T=8,K=11:  γίγνομαι [22209] (0.037) ; ἀρχή [15893] (0.030) ; οἷος [72627] (0.025) ; καθίστημι [51849] (0.018) ; σύστασις [101445] (0.018) ; σφαιροειδής [101576] (0.017) ; δυάω [28550] (0.016) ; ἀνήρ [8665] (0.016) ; ἀφαιρέω [18107] (0.016) ; πρέσβυς [86305] (0.016) ; 



-----------------------
 kappa_c 0.637403 , kappa_f 100.000000
