date	genre	author	work	tlg author	tlg work	sentence location	sentence id	sentence ids	sentence original	target id	sense id	disambiguation
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	6	58	37210 76765 84234 57359 71308 67009 15281 92783 nlsj76838 26057 72254 102514	οὐ γὰρ ἐξῆν τὸ παλαιὸν οὕτω ποιεῖσθαι τὰς κιθαρῳδίας ὡς νῦν οὐδὲ μεταφέρειν τὰς ἁρμονίας καὶ τοὺς ῥυθμούς ἐν γὰρ τοῖς νόμοις ἑκάστῳ διετήρουν τὴν οἰκείαν τάσιν	15281	harmonia-4.3	1
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	11	115	26087 49875 115055 14568 46646 15281	οὔτε γὰρ τῶν τοῦ διατόνου ἰδίων οὔτε τῶν τοῦ χρώματος ἅπτεσθαι ἀλλ’ ἤδη τῶν τῆς ἁρμονίας	15281	harmonia-4.3	1
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	15	157	64050 15281 78071 74378 41335 49117	τὴν γοῦν Λύδιον ἁρμονίαν παραιτεῖται ἐπειδὴ ὀξεῖα καὶ ἐπιτήδειος πρὸς θρῆνον	15281	harmonia-4.3	1
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	15	161	nlsj8862 76532 nlsj8264 21578 110639 64050 15281 90504 26412	Πίνδαρος δ’ ἐν Παιᾶσιν ἐπὶ τοῖς Νιόβης γάμοις φησὶ Λύδιον ἁρμονίαν πρῶτον διδαχθῆναι	15281	harmonia-4.3	1
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	15	162	90504 15281 114553 51647 27210 49694 51256	ἄλλοι δὲ Τόρηβον πρῶτον τῇ ἁρμονίᾳ χρήσασθαι καθάπερ Διονύσιος ὁ Ἴαμβος ἱστορεῖ	15281	harmonia-4.3	5
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	16	168	38212 64051 34855 67934 78607 49718 nlsj4453 44964 110639 1987 15281 49124 32417 37777 83622 78071 29809 84421 8665 102117 15274 2654	ἀλλὰ μὴν καὶ τὴν Ἐπανειμένην Λυδιστί εἴπερ ἐναντία τῇ Μιξολυδιστί παραπλησίαν οὖσαν τῇ Ἰάδι ὑπὸ Δάμωνος εὑρῆσθαί φασι τοῦ Ἀθηναίου τούτων δὴ τῶν ἁρμονιῶν τῆς μὲν θρηνῳδικῆς τινος οὔσης τῆς δ’ ἐκλελυμένης εἰκότως ὁ Πλάτων παραιτησάμενος αὐτὸς τὴν Δωριστὶ ὡς πολεμικοῖς ἀνδράσι καὶ σώφροσιν ἁρμόζουσαν εἵλετο	15281	harmonia-4.3	1
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	18	175	76765 11760 45996 15281 35708 114553	καὶ οἱ παλαιοὶ δὲ πάντες οὐκ ἀπείρως ἔχοντες πασῶν τῶν ἁρμονιῶν ἐνίαις ἐχρήσαντο	15281	harmonia-4.3	5
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	20	195	115055 86305 15281 93478	τὸ δὲ χρῶμα ὅτι πρεσβύτερόν ἐστι τῆς ἁρμονίας σαφές	15281	harmonia-4.3	1
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	21	203	63772 nlsj10898 nlsj7504 nlsj2378 59117 nlsj9635 nlsj5510 43206 85306 72202 86453 nlsj19031 115055 66593 85552 85306 66494 92783 15281 62383 nlsj73061 42611	ὁ αὐτὸς δὲ λόγος καὶ περὶ Τυρταίου τε τοῦ Μαντινέως καὶ Ἀνδρέα τοῦ Κορινθίου καὶ Θρασύλλου τοῦ Φλιασίου καὶ ἑτέρων πολλῶν οὓς πάντας ἴσμεν διὰ προαίρεσιν ἀπεσχημένους χρώματὸς τε καὶ μεταβολῆς καὶ πολυχορδίας καὶ ἄλλων πολλῶν ἐν μέσῳ ὄντων ῥυθμῶν τε καὶ ἁρμονιῶν καὶ λέξεων καὶ μελοποιίας καὶ ἑρμηνείας	15281	harmonia-4.3	1
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	22	212	23658 83622 722 11728 78071 86276 84505 23658 37343 34276 15281	δεδειγμένου δ’ ὅτι ὁ Πλάτων οὔτ’ ἀγνοίᾳ οὔτ’ ἀπειρίᾳ τὰ ἄλλα παρῃτήσατο ἀλλ’ ὡς οὐ πρέποντα τοιαύτῃ πολιτείᾳ δείξομεν ἑξῆς ὅτι ἔμπειρος ἁρμονίας ἦν	15281	harmonia-4.3	5
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	22	218	51148 15047 107520 107520 51148 63772 63772 15047 115892 15281 103248 96929 2764 9233 98979 23658 nlsj11955 20621 25916 28592 66507 115892 14181 68891 63772	τούτων ἡ μὲν ἴσῳ ἀριθμῷ ὑπερέχει καὶ ὑπερέχεται ἡ δ’ ἴσῳ λόγῳ ἡ δ’ οὔτε λόγῳ οὔτ’ ἀριθμῷ ὁ τοίνυν τὴν ψυχικὴν ἁρμονίαν τῶν τεσσάρων στοιχείων καὶ τὴν αἰτίαν τῆς πρὸς ἄλληλα ἐξ ἀνομοίων συμφωνίας δεῖξαι ἁρμονικῶς βουληθεὶς ἐν ἑκάστῳ διαστήματι δύο μεσότητας ψυχικὰς ἀπέφηνε κατὰ τὸν μουσικὸν λόγον	15281	harmonia-4.3α	1
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	23	236	93711 15281 48051 65552 nlsj2729 83622 62204	ὅτι δὲ σεμνὴ ἡ ἁρμονία καὶ θεῖόν τι καὶ μέγα Ἀριστοτέλης ὁ Πλάτωνος ταυτὶ λέγει	15281	harmonia-4.3	2
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	23	237	15281 75926 112720 45996 48051 nlsj61372 23232 103437 28569 112794 28592 66507 45996 15043 nlsj11955 110114 66295 65565 107773 15047 51086	ἡ δ’ ἁρμονία ἐστὶν οὐρανία τὴν φύσιν ἔχουσα θείαν καὶ καλὴν καὶ δαιμονίαν τετραμερὴς δὲ τῇ δυνάμει πεφυκυῖα δύο μεσότητας ἔχει ἀριθμητικήν τε καὶ ἁρμονικὴν φαίνεταί τε τὰ μέρη αὐτῆς καὶ τὰ μεγέθη καὶ αἱ ὑπεροχαὶ κατ’ ἀριθμὸν καὶ ἰσομετρίαν	15281	harmonia-4.3	2
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	23	247	107773 107520 107520 15281 66295 66295 66507 66507 15047 107773 22065 28569 98234	ταῖς αὐταῖς δ’ ὑπεροχαῖς ὑπερέχειν καὶ ὑπερέχεσθαι τῆς ἁρμονίας τὰ μέρη ὑπὸ τῶν μερῶν καὶ τὰς μεσότητας ὑπὸ τῶν μεσοτήτων κατά τε τὴν ἐν ἀριθμοῖς ὑπεροχὴν καὶ κατὰ τὴν γεωμετρικὴν δύναμιν συμβαίνει	15281	harmonia-4.3	2
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	23	255	66342 83774 nlsj2729 15281 45996 112794	καὶ τοῖς μὲν μέρεσι καὶ τοῖς πλήθεσι καὶ κατ’ Ἀριστοτέλην ἡ ἁρμονία οὕτως ἔχουσα πέφυκε	15281	harmonia-4.3	2
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	25	261	2668 102000 29974 75926 48021 48291 2668 15281 79526 8909 76335 3261 112833 110284 15281 41481	ἀλλὰ μὴν καὶ αἱ αἰσθήσεις αἱ τοῖς σώμασιν ἐγγιγνόμεναι αἱ μὲν οὐράνιαι θεῖαι οὖσαι μετὰ θεοῦ τὴν αἴσθησιν διὰ τὴν ἁρμονίαν παρεχόμεναι τοῖς ἀνθρώποις ὄψις τε καὶ ἀκοή μετὰ φωνῆς καὶ φωτὸς τὴν ἁρμονίαν ἐπιφαίνουσι	15281	harmonia-4.3α	1
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	25	262	3295 2668 15281 100693	καὶ ἄλλαι δ’ αὐταῖς ἀκόλουθοι αἰσθήσεις καθ’ ἁρμονίαν συνεστᾶσι	15281	harmonia-4.3α	1
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	25	263	41295 15281 33426	πάντα γὰρ καὶ αὗται ἐπιτελοῦσιν οὐκ ἄνευ ἁρμονίας ἐλάττους μὲν ἐκείνων οὖσαι οὐκ ἄπο δ’ ἐκείνων	15281	harmonia-4.3α	1
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	29	285	73355 15893 33822 70961 68876 12485 15281 21920 37244 110639 92783 89791 14990 nlsj76838 114414 85306 114553 nlsj74282	καὶ αὐτὸν δὲ τὸν Ὄλυμπον ἐκεῖνον ᾧ δὴ τὴν ἀρχὴν τῆς Ἑλληνικῆς τε καὶ νομικῆς μούσης ἀποδιδόασι τό τε τῆς ἁρμονίας γένος ἐξευρεῖν φασι καὶ τῶν ῥυθμῶν τόν τε προσοδιακὸν ἐν ᾧ ὁ τοῦ Ἄρεως νόμος καὶ τὸν χορεῖον ᾧ πολλῷ κέχρηται ἐν τοῖς Μητρῴοις	15281	harmonia-4.3	1
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	30	305	49875 97229 33956 53015 97186 73277 26207 80761 114404 29698 15281 45996	Φρῦνις δ’ ἴδιον στρόβιλον ἐμβαλών τινα κάμπτων με καὶ στρέφων ὅλην διέφθορεν ἐν πέντε χορδαῖς δώδεχ’ ἁρμονίας ἔχων	15281	harmonia-4.3	1
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	32	325	104655 66295 24847 51867 24841 68890 26087 115055 15281 41024 114615 114548 84245 68890 88971 42611 84234 77928 38805	τριῶν γὰρ ὄντων μερῶν εἰς ἃ διῄρηται τὴν καθόλου διαίρεσιν ἡ πᾶσα μουσική διατόνου χρώματος ἁρμονίας ἐπιστήμονα χρὴ εἶναι τῆς τούτοις χρωμένης ποιήσεως τὸν μουσικῇ προσιόντα καὶ τῆς ἑρμηνείας τῆς τὰ πεποιημένα παραδιδούσης ἐπήβολον	15281	harmonia-4.3	1
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	33	345	52571 15281 1989 nlsj76838 85306 nlsj33345 46782 7163	ἡ γὰρ καλουμένη ἁρμονία ἐν τῷ τῆς Ἀθηνᾶς νόμῳ πολὺ διέστηκε κατὰ τὸ ἦθος τῆς ἀναπείρας	15281	harmonia-4.3β	2
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	34	359	114731 26197 31236 15281 101822 98976	περὶ μὲν γὰρ τῆς χρόας διεφέροντο περὶ δὲ τοῦ μίαν εἶναι αὐτὴν τὴν ἁρμονίαν σχεδὸν πάντες συνεφώνουν	15281	harmonia-4.3	5
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	37	388	3261 60003 6928 15281 17562 70958 51241 68890 39065	τοιγάρτοι τῇ μὲν ἀκοῇ οὐκ ἔκρινεν αὐτὴν τῇ δ’ ἀναλογικῇ ἁρμονίᾳ αὔταρκές τ’ ἐνόμιζε τοῦ διὰ πασῶν στῆσαι τὴν τῆς μουσικῆς ἐπίγνωσιν	15281	harmonia-4.3	5
2	200	Essays	Pseudo-Plutarch	De musica	0094	002	44	432	112070 16527 57466 91348 nlsj2871 83622 63845 15842 111490 68890 22209 100693 110407 15281 48291 55139 110639	τὴν γὰρ τῶν ὄντων φορὰν καὶ τὴν τῶν ἀστέρων κίνησιν οἱ περὶ Πυθαγόραν καὶ Ἀρχύταν καὶ Πλάτωνα καὶ οἱ λοιποὶ τῶν ἀρχαίων φιλοσόφων οὐκ ἄνευ μουσικῆς γίγνεσθαι καὶ συνεστάναι ἔφασκον πάντα γὰρ καθ’ ἁρμονίαν ὑπὸ τοῦ θεοῦ κατεσκευάσθαι φασίν	15281	harmonia-4.3α	1
2	200	Essays	Pseudo-Plutarch	Placita Philosophorum	0094	003	1.3	57	76910 15893 91348 nlsj7888 nlsj9722 90504 111486 92329 88464 15893 15047 98414 15281 52571 6174 100589 96929 52571 22065	πάλιν δ’ ἀπ’ ἄλλης ἀρχῆς Πυθαγόρας Μνησάρχου Σάμιος ὁ πρῶτος φιλοσοφίαν τούτῳ τῷ ῥήματι προσαγορεύσας ἀρχὰς τοὺς ἀριθμοὺς καὶ τὰς συμμετρίας τὰς ἐν τούτοις ἃς καὶ ἁρμονίας καλεῖ τὰ δ’ ἐξ ἀμφοτέρων σύνθετα στοιχεῖα καλούμενα δὲ γεωμετρικά	15281	harmonia-4.3α	1
2	200	Essays	Pseudo-Plutarch	Placita Philosophorum	0094	003	4.2	637	15281 103248 96929	ἁρμονίαν τῶν τεσσάρων στοιχείων	15281	harmonia-4.3α	1
3	213	Essays	Philostratus the Athenian	Heroicus	0638	004		144	31161 5506 65565 75595 15281 62204 76157 98975 nlsj58445 108215 nlsj114784 nlsj3081	εἴποις ἂν οὖν ἔτι ἀμπελουργέ περί τε μεγέθους αὐτοῦ περί τε ὀστῶν ἁρμονίας περί τε τῶν λεγομένων ὄφεων ξυμπεφυκέναι τοῖς γίγασιν οὓς ὑπογράφουσιν οἱ ζωγράφοι τῷ Ἐγκελάδῳ καὶ τοῖς ἀμφ’ αὐτόν	15281	harmonia-1	1
3	213	Essays	Philostratus the Athenian	Heroicus	0638	004		394	73492 110639 71492 51647 15281 68890 115310 84250 nlsj107632 84248 22209 107315 59735	τὸν Ὅμηρον φησί ξένε καθάπερ ἐν ἁρμονίᾳ μουσικῇ πάντας ψῆλαι τοὺς ποιητικοὺς τῶν τρόπων καὶ τοὺς ποιητάς ἐφ’ οἷς ἐγένετο ὑπερβεβλῆσθαι πάντας ἐν ὅτῳ ἕκαστος αὐτῶν ἦν κράτιστος	15281	harmonia-4.3	1
3	213	Essays	Philostratus the Athenian	Heroicus	0638	004		686	49415 47617 110114 68891 113712 26412 68891 50236 nlsj51624 43287 9082 22502 85665 15281 32433 64165 1587	ἐπεὶ δὲ θυμοῦ ἥττων ἐφαίνετο μουσικὴν αὐτὸν ὁ Χείρων ἐδιδάξατο μουσικὴ γὰρ ἱκανὴ πραύνειν τὸ ἕτοιμόν τε καὶ ἀνεστηκὸς τῆς γνώμης ὁ δὲ οὐδενὶ πόνῳ τάς τε ἁρμονίας ἐξέμαθε καὶ πρὸς λύραν ᾖσεν	15281	harmonia-4.3	1
3	220	Essays	Philostratus the Athenian	De Gymnastica	0638	007	33	172	15281	ἁρμονία δὲ αὐτῶν ἥδε	15281	harmonia-4.3α	2
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	1.38	605	28566 nlsj78244 104399 24988 6227 45794 39151 33607 15281 63772 61791 75005 106707 nlsj96033 8909 43598 19992	πάντα δυναμένους ὀξέως τε καὶ τορῶς διακονεῖν ἀναβάλλεσθαι δ’ οὐκ ἐπισταμένους ἐπιδέξι’ ἐλευθερίως οὐδ’ ἁρμονίαν λόγων λαβόντας ὀρθῶς ὑμνῆσαι θεῶν τε καὶ ἀνθρώπων εὐδαιμόνων βίον’	15281	harmonia-4.4	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	4.7	4403	66196 11106 nlsj106862 95770 45062 nlsj106862 nlsj9571 42005 15281 66574 110581 61791 28592 71450 50824 436 2577 436 114816 93090	μέλπειν δ’ ᾠδαῖς τοτὲ μὲν Σπάρτην τὴν εὐρύχορον τοτὲ δ’ αὖ Θήβας τὰς ἑπταπύλους τὰς ἁρμονίας μεταβάλλοντας φερνάς τε λαβεῖν δύο μὲν ξανθῶν ἵππων ἀγέλας αἰγῶν τ’ ἀγέλην χρυσοῦν τε σάκος	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	4.78	5568	74752 14568 60150 110258 nlsj80693 46712 68460 46712 15281 7009	παντὸς δὲ ὀργάνου καταμιτον ἧπται κροτάλων ὑπὸ φανοῦ πανδούρου τῷ τε ἡδεῖ μοναύλῳ τὰς ἡδίστας ἁρμονίας ἀναμινυρίζει’	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	8.43	10594	110639 17411 15281 51638	τὸν Φάωνα δὲ ἔφη αὐλεῖν οὐχ ἁρμονίαν ἀλλὰ τὸν Κάδμον	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	8.44	10613	nlsj11955 57165 90504 6058 15281 110639	πρὸς δὲ ἁρμονικόν τινα κηπουρὸν ὄντα πρότερον ἀμφισβητοῦντ’ αὐτῷ περὶ ἁρμονίας ἔφη	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	13.26	17329	27921 43291 46646 104695 15281 26279 102000 nlsj11198 nlsj97331 91268	ἐπεὶ δὲ δολιχὸν τοῖς ἔτεσιν ἤδη τρέχει τὰς ἁρμονίας τε διαχαλᾷ τοῦ σώματος ἰδεῖν μὲν αὐτὴν ῥᾷόν ἐστιν ἢ πτύσαι	15281	harmonia-4.3α	2
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.18	18694	71065 49705 68891 nlsj9501 51256 35609 51309 110407 9310 26046 55467 104355 nlsj57554 15281	ὅτι δὲ καὶ νόσους ἰᾶται μουσικὴ Θεόφραστος ἱστόρησεν ἐν τῷ περὶ Ἐνθουσιασμοῦ ’’ ἰσχιακοὺς φάσκων ἀνόσους διατελεῖν εἰ καταυλήσοι τις τοῦ τόπου τῇ Φρυγιστὶ ἁρμονίᾳ	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.18	18695	15281 nlsj5575 90504 44964 67039	ταύτην δὲ τὴν ἁρμονίαν Φρύγες πρῶτοι εὗρον καὶ μετεχειρίσαντο	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.19	18699	47513 85672 105344 68890 15281 110639 24292 52571 nlsj5576 51647 64050	Ἡρακλείδης δ’ ὁ Ποντικὸς ἐν τρίτῳ περὶ Μουσικῆς οὐδ’ ἁρμονίαν φησὶ δεῖν καλεῖσθαι τὴν Φρύγιον καθάπερ οὐδὲ τὴν Λύδιον	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.19	18700	15281 104698	ἁρμονίας γὰρ εἶναι τρεῖς	15281	harmonia-4.3	2
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.19	18704	1087 66205 29803 84234 29805 52571 15281	τὴν οὖν ἀγωγὴν τῆς μελῳδίας ἣν οἱ Δωριεῖς ἐποιοῦντο Δώριον ἐκάλουν ἁρμονίαν	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.19	18705	52571 2583 15281 2583 1587	ἐκάλουν δὲ καὶ Αἰολίδα ἁρμονίαν ἣν Αἰολεῖς ᾖδον	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.19	18707	29805 15281 8047 34583 65469 26296 50337 95273 101713 84295 85454	ἡ μὲν οὖν Δώριος ἁρμονία τὸ ἀνδρῶδες ἐμφαίνει καὶ τὸ μεγαλοπρεπὲς καὶ οὐ διακεχυμένον οὐδ’ ἱλαρόν ἀλλὰ σκυθρωπὸν καὶ σφοδρόν οὔτε δὲ ποικίλον οὔτε πολύτροπον	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.19	18712	45996 108371 52571 15281 46782	διόπερ ἔχουσι τὸ τῆς ὑποδωρίου καλουμένης ἁρμονίας ἦθος	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.19	18714	66196 59037 nlsj6409 4667 65989 106733 6396 2583 4845 19395 15281	Δάματρα μέλπω Κόραν τε Κλυμένοι’ ἄλοχον μελιβόαν ὕμνον ἀνάγων Αἰολίδ’ ἅμα βαρύβρομον ἁρμονίαν	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.19	18716	66187 108371 65975 37777 2583 110639 15281	ἐπεὶ οὖν τὸ μέλος ἐστὶν ὑποδώριον τὰ μέλη εἰκότως Αἰολίδα φησὶν εἶναι τὴν ἁρμονίαν ὁ Λᾶσος	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.19	18720	86276 11106 61458 2583 15281	πρέπει τοι πᾶσιν ἀοιδὰ λαβράκταις Αἰολὶς ἁρμονία	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.19	18721	90504 110639 2583 52571 109757 108371 116416 35708 110639 17453 102515 70958 29805 15281	πρότερον μὲν οὖν ὡς ἔφην Αἰολίδα αὐτὴν ἐκάλουν ὕστερον δ’ ὑποδώριον ὥσπερ ἔνιοί φασιν ἐν τοῖς αὐλοῖς τετάχθαι νομίσαντες αὐτὴν ὑπὸ τὴν Δώριον ἁρμονίαν	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.19	18722	27847 74735 71976 89983 52812 15281 46782 29805 70958 89066	ἐμοὶ δὲ δοκεῖ ὁρῶντας αὐτοὺς τὸν ὄγκον καὶ τὸ προσποίημα τῆς καλοκἀγαθίας ἐν τοῖς τῆς ἁρμονίας ἤθεσιν Δώριον μὲν αὐτὴν οὐ νομίζειν προσεμφερῆ δέ πως ἐκείνῃ	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.20	18726	49729 21920 15281 8756 50337 17540 nlsj99416 71976 45996 458	διόπερ οὐδὲ τὸ τῆς Ἰαστὶ γένος ἁρμονίας οὔτ’ ἀνθηρὸν οὔτε ἱλαρόν ἐστιν ἀλλὰ αὐστηρὸν καὶ σκληρόν ὄγκον δ’ ἔχον οὐκ ἀγεννῆ	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.20	18727	104508 90319 15281	διὸ καὶ τῇ τραγῳδίᾳ προσφιλὴς ἡ ἁρμονία	15281	harmonia-4.3	2
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.20	18728	71308 51557 46782 105746 85306 78343 15281 46782	τὰ δὲ τῶν νῦν Ἰώνων ἤθη τρυφερώτερα καὶ πολὺ παραλλάττον τὸ τῆς ἁρμονίας ἦθος	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.20	18729	110639 nlsj9300 nlsj10592 21920 15281 84234 95062 65975 84248 51562 49729 52571 15281	φασὶ δὲ Πύθερμον τὸν Τήιον ἐν τῷ γένει τῆς ἁρμονίας αὐτοῦ τούτῳ ποιῆσαι σκολιὰ μέλη καὶ διὰ τὸ εἶναι τὸν ποιητὴν Ἰωνικὸν Ἰαστὶ κληθῆναι τὴν ἁρμονίαν	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.20	18736	108660 15281 49729 nlsj107632 47931 101851 15281	διόπερ ὑπολαμβάνω οὐχ ἁρμονίαν εἶναι τὴν Ἰαστί τρόπον δέ τινα θαυμαστὸν σχήματος ἁρμονίας	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.20	18737	30866 26226 28566 48579 37917 110734 74385 19496 103922 107700 15281 76910	καταφρονητέον οὖν τῶν τὰς μὲν κατ’ εἶδος διαφορὰς οὐ δυναμένων θεωρεῖν ἐπακολουθούντων δὲ τῇ τῶν φθόγγων ὀξύτητι καὶ βαρύτητι καὶ τιθεμένων ὑπερμιξολύδιον ἁρμονίαν καὶ πάλιν ὑπὲρ ταύτης ἄλλην	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.20	18739	110639 37244 51989 15281 109528	καίτοι τινές φασιν ἄλλην ἐξευρηκέναι καινὴν ἁρμονίαν ὑποφρύγιον	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.20	18740	nlsj32160 15281 30866 45996 46782 76530 51647 63855	δεῖ δὲ τὴν ἁρμονίαν εἶδος ἔχειν ἤθους ἢ πάθους καθάπερ ἡ Λοκριστί	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.21	18742	104698 51647 15893 31161 15281 75552 30809	τρεῖς οὖν αὗται καθάπερ ἐξ ἀρχῆς εἴπομεν εἶναι ἁρμονίας ὅσα καὶ τὰ ἔθνη	15281	harmonia-4.3	2
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.21	18747	64914 15281 33819	μαθεῖν οὖν τὰς ἁρμονίας ταύτας τοὺς Ἕλληνας παρὰ τούτων	15281	harmonia-4.3	2
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.31	18909	49875 15281 17453 nlsj28333 106974 17453 15281 90334 1093	διόπερ ἦσαν ἴδιοι καθ’ ἑκάστην ἁρμονίαν αὐλοὶ καὶ ἑκάστοις αὐλητῶν ὑπῆρχον αὐλοὶ ἑκάστῃ ἁρμονίᾳ πρόσφοροι ἐν τοῖς ἀγῶσι	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.31	18910	nlsj9199 nlsj9582 90504 17411 15281	Πρόνομος δ’ ὁ Θηβαῖος πρῶτος ηὔλησεν ἀπὸ τῶν αὐτῶν πάσας τὰς ἁρμονίας	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.41	19070	25373 104698 115193 104655 15281 29809 nlsj57554 64051	διένειμεν δὲ τὰς τρεῖς χώρας ταῖς τρισὶν ἁρμονίαις τῇ τε δωριστὶ καὶ φρυγιστὶ καὶ λυδιστί	15281	harmonia-4.3	1
3	228	Essays	Athenaeus	Deipnosophistae	0008	001	14.41	19071	51727 27618 98417 45996 101445 26482 45560 113560 38954 43206 114553 83797 74602 90504 2654 15281 66961 84150 19563 45355 43206 83732 76910 38878 114548 76910 43206	καὶ καθεζόμενος αὐτὸς ἐπί τινος δίφρου περὶ ταυτὸν συμμέτρως ἔχοντα τῇ συστάσει διείρας δὲ τὴν εὐώνυμον χεῖρα πρὸς τὴν ἐπιβολήν καὶ τῇ ἑτέρᾳ χρησόμενος τῷ πλήκτρῳ καθ’ ὁποίαν δὴ πρώτην ᾑρεῖτο τῶν ἁρμονιῶν μετέστρεφε τῷ ποδὶ τὴν βάσιν εὔτροχον δ’ οὖσαν καὶ πρὸς ἑτέραν πλευρὰν πάλιν ἐπιβάλλων ἐχρῆτο καὶ πάλιν ἑτέραν	15281	harmonia-4.3	1
3	229	Narrative	Cassius Dio	Historiae Romanae	0385	001	37.18.3	384	15281 103248 52571 nlsj68228 61072 68890 100930 83310 16527 75954 59339 25106 102381 81991 37851 16051 37720 82483 60131 26447 38547 25123 28592 45996 103298 24206 74127 28592 43206 107312 29916 18334 nlsj107632 38178 45843 48291 6840 40001 47007 44964 68891 75954 25025 89366	εἰ γάρ τις τὴν ἁρμονίαν τὴν διὰ τεσσάρων καλουμένην ἥπερ που καὶ τὸ κῦρος τῆς μουσικῆς συνέχειν πεπίστευται καὶ ἐπὶ τοὺς ἀστέρας τούτους ὑφ’ ὧν ὁ πᾶς τοῦ οὐρανοῦ κόσμος διείληπται κατὰ τὴν τάξιν καθ’ ἣν ἕκαστος αὐτῶν περιπορεύεται ἐπαγάγοι καὶ ἀρξάμενος ἀπὸ τῆς ἔξω περιφορᾶς τῆς τῷ Κρόνῳ δεδομένης ἔπειτα διαλιπὼν δύο τὰς ἐχομένας τὸν τῆς τετάρτης δεσπότην ὀνομάσειε καὶ μετ’ αὐτὴν δύο αὖ ἑτέρας ὑπερβὰς ἐπὶ τὴν ἑβδόμην ἀφίκοιτο κἀν τῷ αὐτῷ τούτῳ τρόπῳ αὐτάς τε ἐπανιὼν καὶ τοὺς ἐφόρους σφῶν θεοὺς ἀνακυκλῶν ἐπιλέγοι ταῖς ἡμέραις εὑρήσει πάσας αὐτὰς μουσικῶς πως τῇ τοῦ οὐρανοῦ διακοσμήσει προσηκούσας	15281	harmonia-4.3α	1
